Filename:	C:\Program Files\Pyris\Data\Elena S\DSC 10-30\pla_ori_1030.pdid.pdid 
Operator ID:	 
Sample ID:	PLA 
Comment: 	pla_ori_1031 run 2 
Serial Number:	536N7042301 
Data Collected:	10/31/2023 11:33:23 AM 
Sample Weight:	19.900 mg 
Display Weight:	19.900 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\Pyris\Calibrations\05-25-2023_DiamDSC_He-Cryo_1.pdic 
Date/Time:	 
Initial Conditions 
Temperature:	 0.00 °C 
Y Initial:	20.00 mW 
Sample Rate:	Fast     
Baseline Filename:	C:\Program Files\Pyris\Data\Elena S\DSC 10-30\backgr2_1030.pdid.pdid 
End Condition:	Go To Load 
Total Points in Run:	3479 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Helium at 20.0 ml/min  
	Action occurs Immediately 
1)	Hold for 1.0 min at 0.00°C 
 
2)	Heat from 0.00°C to 220.00°C at 5.00°C/min 
 
3)	Hold for 1.0 min at 220.00°C 
 
4)	Cool from 220.00°C to 0.00°C at 20.00°C/min 
 
5)	Hold for 1.0 min at 0.00°C 
 
1) Diamond DSC Isothermal 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	Heat Flow      
	          	Heat Flow     	Heat Flow     	Temperature	Temperature	Gas Flow     	Calibration 
	44.816667	-132.303716	-17.881897	219.087000	246.710000	0.000000	1.170320 
	44.833333	-132.404480	-17.904368	219.170000	246.802000	0.000000	1.170320 
	44.850000	-132.504894	-17.926838	219.254000	246.890000	0.000000	1.170320 
	44.866667	-132.605307	-17.949425	219.337000	246.981000	0.000000	1.170320 
	44.883333	-132.705369	-17.972363	219.420000	247.069000	0.000000	1.170320 
	44.900000	-132.809060	-17.995770	219.504000	247.158000	0.000000	1.170320 
	44.916667	-132.908771	-18.019059	219.587000	247.248000	0.000000	1.170320 
	44.933333	-133.007780	-18.041880	219.670000	247.332000	0.000000	1.170320 
	44.950000	-133.106789	-18.064350	219.754000	247.422000	0.000000	1.170320 
	44.966667	-133.206266	-18.086820	219.837000	247.513000	0.000000	1.170320 
	44.983333	-133.302115	-18.108939	219.920000	247.602000	0.000000	1.170320 
3) Diamond DSC Isothermal 
	45.000000	-133.289008	-18.108939	220.000000	247.690000	0.000000	1.170320 
	45.016667	-125.984575	-18.108939	220.000000	247.648000	0.000000	1.170320 
	45.033333	-127.154778	-18.108939	220.000000	247.163000	0.000000	1.170320 
	45.050000	-133.362270	-18.108939	220.000000	246.673000	0.000000	1.170320 
	45.066667	-138.740122	-18.108939	220.000000	246.285000	0.000000	1.170320 
	45.083333	-141.313421	-18.108939	220.000000	245.981000	0.000000	1.170320 
	45.100000	-141.628003	-18.108939	220.000000	245.746000	0.000000	1.170320 
	45.116667	-140.765594	-18.108939	220.000000	245.570000	0.000000	1.170320 
	45.133333	-139.478360	-18.108939	220.000000	245.430000	0.000000	1.170320 
	45.150000	-138.174039	-18.108939	220.000000	245.325000	0.000000	1.170320 
	45.166667	-137.015656	-18.108939	220.000000	245.241000	0.000000	1.170320 
	45.183333	-136.056462	-18.108939	220.000000	245.177000	0.000000	1.170320 
	45.200000	-135.290371	-18.108939	220.000000	245.127000	0.000000	1.170320 
	45.216667	-134.678294	-18.108939	220.000000	245.093000	0.000000	1.170320 
	45.233333	-134.207943	-18.108939	220.000000	245.065000	0.000000	1.170320 
	45.250000	-133.844441	-18.108939	220.000000	245.041000	0.000000	1.170320 
	45.266667	-133.564852	-18.108939	220.000000	245.026000	0.000000	1.170320 
	45.283333	-133.356769	-18.108939	220.000000	245.011000	0.000000	1.170320 
	45.300000	-133.189063	-18.108939	220.000000	245.001000	0.000000	1.170320 
	45.316667	-133.070743	-18.108939	220.000000	244.993000	0.000000	1.170320 
	45.333333	-132.979341	-18.108939	220.000000	244.989000	0.000000	1.170320 
	45.350000	-132.911229	-18.108939	220.000000	244.984000	0.000000	1.170320 
	45.366667	-132.857277	-18.108939	220.000000	244.981000	0.000000	1.170320 
	45.383333	-132.819476	-18.108939	220.000000	244.977000	0.000000	1.170320 
	45.400000	-132.793612	-18.108939	220.000000	244.974000	0.000000	1.170320 
	45.416667	-132.773716	-18.108939	220.000000	244.971000	0.000000	1.170320 
	45.433333	-132.762364	-18.108939	220.000000	244.972000	0.000000	1.170320 
	45.450000	-132.754172	-18.108939	220.000000	244.968000	0.000000	1.170320 
	45.466667	-132.749959	-18.108939	220.000000	244.971000	0.000000	1.170320 
	45.483333	-132.751012	-18.108939	220.000000	244.970000	0.000000	1.170320 
	45.500000	-132.754172	-18.108939	220.000000	244.973000	0.000000	1.170320 
	45.516667	-132.758268	-18.108939	220.000000	244.970000	0.000000	1.170320 
	45.533333	-132.762832	-18.108939	220.000000	244.966000	0.000000	1.170320 
	45.550000	-132.768450	-18.108939	220.000000	244.966000	0.000000	1.170320 
	45.566667	-132.774301	-18.108939	220.000000	244.969000	0.000000	1.170320 
	45.583333	-132.780153	-18.108939	220.000000	244.969000	0.000000	1.170320 
	45.600000	-132.786356	-18.108939	220.000000	244.969000	0.000000	1.170320 
	45.616667	-132.793260	-18.108939	220.000000	244.967000	0.000000	1.170320 
	45.633333	-132.800750	-18.108939	220.000000	244.968000	0.000000	1.170320 
	45.650000	-132.807889	-18.108939	220.000000	244.969000	0.000000	1.170320 
	45.666667	-132.816316	-18.108939	220.000000	244.970000	0.000000	1.170320 
	45.683333	-132.824625	-18.108939	220.000000	244.969000	0.000000	1.170320 
	45.700000	-132.833168	-18.108939	220.000000	244.971000	0.000000	1.170320 
	45.716667	-132.840892	-18.108939	220.000000	244.970000	0.000000	1.170320 
	45.733333	-132.848851	-18.108939	220.000000	244.967000	0.000000	1.170320 
	45.750000	-132.856809	-18.108939	220.000000	244.968000	0.000000	1.170320 
	45.766667	-132.864884	-18.108939	220.000000	244.971000	0.000000	1.170320 
	45.783333	-132.872608	-18.108939	220.000000	244.970000	0.000000	1.170320 
	45.800000	-132.880800	-18.108939	220.000000	244.971000	0.000000	1.170320 
	45.816667	-132.889227	-18.108939	220.000000	244.970000	0.000000	1.170320 
	45.833333	-132.897068	-18.108939	220.000000	244.969000	0.000000	1.170320 
	45.850000	-132.905260	-18.108939	220.000000	244.972000	0.000000	1.170320 
	45.866667	-132.913569	-18.108939	220.000000	244.971000	0.000000	1.170320 
	45.883333	-132.922113	-18.108939	220.000000	244.970000	0.000000	1.170320 
	45.900000	-132.930773	-18.108939	220.000000	244.970000	0.000000	1.170320 
	45.916667	-132.938965	-18.108939	220.000000	244.969000	0.000000	1.170320 
	45.933333	-132.946572	-18.108939	220.000000	244.969000	0.000000	1.170320 
	45.950000	-132.954179	-18.108939	220.000000	244.970000	0.000000	1.170320 
	45.966667	-132.961552	-18.108939	220.000000	244.968000	0.000000	1.170320 
	45.983333	-132.969511	-18.108939	220.000000	244.967000	0.000000	1.170320 
4) Diamond DSC Temperature Scan 
	46.000000	-132.932060	-18.108939	219.995000	244.970000	0.000000	1.170320 
	46.016667	-129.725385	-18.108939	219.662000	244.924000	0.000000	1.170320 
	46.033333	-129.109680	-17.725192	219.329000	244.656000	0.000000	1.170320 
	46.050000	-131.280857	-14.935852	218.995000	244.315000	0.000000	1.170320 
	46.066667	-133.781595	-9.742559	218.662000	243.967000	0.000000	1.170320 
	46.083333	-135.532744	-4.884446	218.329000	243.612000	0.000000	1.170320 
	46.100000	-136.444774	-1.536981	217.995000	243.262000	0.000000	1.170320 
	46.116667	-136.780539	0.480416	217.662000	242.911000	0.000000	1.170320 
	46.133333	-136.779486	1.625223	217.329000	242.555000	0.000000	1.170320 
	46.150000	-136.607215	2.268196	216.995000	242.203000	0.000000	1.170320 
	46.166667	-136.346468	2.636379	216.662000	241.849000	0.000000	1.170320 
	46.183333	-136.031418	2.860027	216.329000	241.494000	0.000000	1.170320 
	46.200000	-135.709229	3.006317	215.995000	241.140000	0.000000	1.170320 
	46.216667	-135.357665	3.112465	215.662000	240.786000	0.000000	1.170320 
	46.233333	-135.000132	3.197313	215.329000	240.434000	0.000000	1.170320 
	46.250000	-134.610767	3.273384	214.995000	240.080000	0.000000	1.170320 
	46.266667	-134.243286	3.345592	214.662000	239.725000	0.000000	1.170320 
	46.283333	-133.885286	3.418386	214.329000	239.371000	0.000000	1.170320 
	46.300000	-133.536413	3.490361	213.995000	239.018000	0.000000	1.170320 
	46.316667	-133.179934	3.562921	213.662000	238.666000	0.000000	1.170320 
	46.333333	-132.821231	3.640045	213.329000	238.311000	0.000000	1.170320 
	46.350000	-132.450474	3.719041	212.995000	237.957000	0.000000	1.170320 
	46.366667	-132.066960	3.797570	212.662000	237.601000	0.000000	1.170320 
	46.383333	-131.670456	3.875162	212.329000	237.248000	0.000000	1.170320 
	46.400000	-131.281910	3.952286	211.995000	236.893000	0.000000	1.170320 
	46.416667	-130.903897	4.028591	211.662000	236.540000	0.000000	1.170320 
	46.433333	-130.541683	4.104896	211.329000	236.183000	0.000000	1.170320 
	46.450000	-130.184150	4.180733	210.995000	235.830000	0.000000	1.170320 
	46.466667	-129.825330	4.257623	210.662000	235.472000	0.000000	1.170320 
	46.483333	-129.440295	4.341534	210.329000	235.113000	0.000000	1.170320 
	46.500000	-129.056781	4.430830	209.995000	234.757000	0.000000	1.170320 
	46.516667	-128.679587	4.531126	209.662000	234.403000	0.000000	1.170320 
	46.533333	-128.309064	4.625454	209.329000	234.049000	0.000000	1.170320 
	46.550000	-127.939360	4.716505	208.995000	233.692000	0.000000	1.170320 
	46.566667	-127.574806	4.802055	208.662000	233.336000	0.000000	1.170320 
	46.583333	-127.205804	4.888425	208.329000	232.984000	0.000000	1.170320 
	46.600000	-126.815268	4.973390	207.995000	232.628000	0.000000	1.170320 
	46.616667	-126.424499	5.061749	207.662000	232.274000	0.000000	1.170320 
	46.633333	-126.045081	5.155492	207.329000	231.919000	0.000000	1.170320 
	46.650000	-125.670345	5.260001	206.995000	231.566000	0.000000	1.170320 
	46.666667	-125.284841	5.370245	206.662000	231.211000	0.000000	1.170320 
	46.683333	-124.897114	5.476159	206.329000	230.856000	0.000000	1.170320 
	46.700000	-124.505057	5.580903	205.995000	230.509000	0.000000	1.170320 
	46.716667	-124.144833	5.683657	205.662000	230.151000	0.000000	1.170320 
	46.733333	-123.789290	5.782549	205.329000	229.797000	0.000000	1.170320 
	46.750000	-123.432108	5.875121	204.995000	229.444000	0.000000	1.170320 
	46.766667	-123.062053	5.959267	204.662000	229.089000	0.000000	1.170320 
	46.783333	-122.694924	6.044583	204.329000	228.736000	0.000000	1.170320 
	46.800000	-122.317496	6.128378	203.995000	228.379000	0.000000	1.170320 
	46.816667	-121.939483	6.216035	203.662000	228.026000	0.000000	1.170320 
	46.833333	-121.564161	6.312353	203.329000	227.671000	0.000000	1.170320 
	46.850000	-121.198905	6.402818	202.995000	227.318000	0.000000	1.170320 
	46.866667	-120.841138	6.488720	202.662000	226.965000	0.000000	1.170320 
	46.883333	-120.475062	6.576026	202.329000	226.609000	0.000000	1.170320 
	46.900000	-120.103369	6.661342	201.995000	226.255000	0.000000	1.170320 
	46.916667	-119.728047	6.750286	201.662000	225.901000	0.000000	1.170320 
	46.933333	-119.340320	6.841571	201.329000	225.548000	0.000000	1.170320 
	46.950000	-118.960903	6.933207	200.995000	225.193000	0.000000	1.170320 
	46.966667	-118.585230	7.027184	200.662000	224.841000	0.000000	1.170320 
	46.983333	-118.211196	7.123033	200.329000	224.483000	0.000000	1.170320 
	47.000000	-117.825342	7.221106	199.995000	224.129000	0.000000	1.170320 
	47.016667	-117.418773	7.320349	199.662000	223.772000	0.000000	1.170320 
	47.033333	-117.024492	7.419241	199.329000	223.414000	0.000000	1.170320 
	47.050000	-116.646128	7.517196	198.995000	223.059000	0.000000	1.170320 
	47.066667	-116.271274	7.614684	198.662000	222.704000	0.000000	1.170320 
	47.083333	-115.900634	7.712055	198.329000	222.349000	0.000000	1.170320 
	47.100000	-115.532569	7.808372	197.995000	221.993000	0.000000	1.170320 
	47.116667	-115.146246	7.907381	197.662000	221.642000	0.000000	1.170320 
	47.133333	-114.751146	8.010720	197.329000	221.288000	0.000000	1.170320 
	47.150000	-114.395837	8.114059	196.995000	220.933000	0.000000	1.170320 
	47.166667	-114.063349	8.212249	196.662000	220.579000	0.000000	1.170320 
	47.183333	-113.740926	8.303651	196.329000	220.225000	0.000000	1.170320 
	47.200000	-113.420961	8.391542	195.995000	219.872000	0.000000	1.170320 
	47.216667	-113.097602	8.476507	195.662000	219.520000	0.000000	1.170320 
	47.233333	-112.751421	8.558430	195.329000	219.165000	0.000000	1.170320 
	47.250000	-112.408166	8.638012	194.995000	218.814000	0.000000	1.170320 
	47.266667	-112.063624	8.717242	194.662000	218.459000	0.000000	1.170320 
	47.283333	-111.724466	8.796590	194.329000	218.106000	0.000000	1.170320 
	47.300000	-111.389754	8.883779	193.995000	217.750000	0.000000	1.170320 
	47.316667	-111.058671	8.970382	193.662000	217.398000	0.000000	1.170320 
	47.333333	-110.726651	9.054762	193.329000	217.043000	0.000000	1.170320 
	47.350000	-110.392993	9.128844	192.995000	216.688000	0.000000	1.170320 
	47.366667	-110.056995	9.199297	192.662000	216.334000	0.000000	1.170320 
	47.383333	-109.727081	9.267409	192.329000	215.979000	0.000000	1.170320 
	47.400000	-109.392487	9.334469	191.995000	215.623000	0.000000	1.170320 
	47.416667	-109.057893	9.400124	191.662000	215.270000	0.000000	1.170320 
	47.433333	-108.725054	9.464842	191.329000	214.915000	0.000000	1.170320 
	47.450000	-108.389991	9.529561	190.995000	214.563000	0.000000	1.170320 
	47.466667	-108.051067	9.593811	190.662000	214.207000	0.000000	1.170320 
	47.483333	-107.719632	9.659232	190.329000	213.850000	0.000000	1.170320 
	47.500000	-107.385974	9.729217	189.995000	213.499000	0.000000	1.170320 
	47.516667	-107.061094	9.800958	189.662000	213.140000	0.000000	1.170320 
	47.533333	-106.730127	9.870241	189.329000	212.784000	0.000000	1.170320 
	47.550000	-106.405363	9.938939	188.995000	212.426000	0.000000	1.170320 
	47.566667	-106.064683	10.005530	188.662000	212.070000	0.000000	1.170320 
	47.583333	-105.737813	10.070951	188.329000	211.714000	0.000000	1.170320 
	47.600000	-105.405442	10.134967	187.995000	211.362000	0.000000	1.170320 
	47.616667	-105.076349	10.198516	187.662000	211.006000	0.000000	1.170320 
	47.633333	-104.744563	10.262181	187.329000	210.654000	0.000000	1.170320 
	47.650000	-104.415235	10.326080	186.995000	210.299000	0.000000	1.170320 
	47.666667	-104.083332	10.390097	186.662000	209.945000	0.000000	1.170320 
	47.683333	-103.757281	10.455752	186.329000	209.591000	0.000000	1.170320 
	47.700000	-103.434624	10.522109	185.995000	209.236000	0.000000	1.170320 
	47.716667	-103.114191	10.589519	185.662000	208.883000	0.000000	1.170320 
	47.733333	-102.786735	10.656462	185.329000	208.529000	0.000000	1.170320 
	47.750000	-102.461738	10.722468	184.995000	208.173000	0.000000	1.170320 
	47.766667	-102.132761	10.787420	184.662000	207.820000	0.000000	1.170320 
	47.783333	-101.806710	10.851554	184.329000	207.463000	0.000000	1.170320 
	47.800000	-101.479137	10.915336	183.995000	207.111000	0.000000	1.170320 
	47.816667	-101.144777	10.979236	183.662000	206.758000	0.000000	1.170320 
	47.833333	-100.818258	11.043252	183.329000	206.404000	0.000000	1.170320 
	47.850000	-100.496069	11.107620	182.995000	206.047000	0.000000	1.170320 
	47.866667	-100.167092	11.172339	182.662000	205.691000	0.000000	1.170320 
	47.883333	-99.844552	11.237057	182.329000	205.338000	0.000000	1.170320 
	47.900000	-99.521778	11.300723	181.995000	204.984000	0.000000	1.170320 
	47.916667	-99.195259	11.363569	181.662000	204.626000	0.000000	1.170320 
	47.933333	-98.870027	11.425362	181.329000	204.273000	0.000000	1.170320 
	47.950000	-98.545146	11.485984	180.995000	203.920000	0.000000	1.170320 
	47.966667	-98.219095	11.545085	180.662000	203.566000	0.000000	1.170320 
	47.983333	-97.892927	11.603484	180.329000	203.211000	0.000000	1.170320 
	48.000000	-97.569919	11.662000	179.995000	202.855000	0.000000	1.170320 
	48.016667	-97.240474	11.720282	179.662000	202.500000	0.000000	1.170320 
	48.033333	-96.906582	11.778213	179.329000	202.149000	0.000000	1.170320 
	48.050000	-96.582169	11.836612	178.995000	201.794000	0.000000	1.170320 
	48.066667	-96.259395	11.895479	178.662000	201.440000	0.000000	1.170320 
	48.083333	-95.933461	11.955282	178.329000	201.085000	0.000000	1.170320 
	48.100000	-95.609517	12.018948	177.995000	200.728000	0.000000	1.170320 
	48.116667	-95.290371	12.081911	177.662000	200.372000	0.000000	1.170320 
	48.133333	-94.967245	12.143938	177.329000	200.016000	0.000000	1.170320 
	48.150000	-94.644588	12.204677	176.995000	199.663000	0.000000	1.170320 
	48.166667	-94.324857	12.264130	176.662000	199.309000	0.000000	1.170320 
	48.183333	-94.002434	12.322294	176.329000	198.956000	0.000000	1.170320 
	48.200000	-93.679660	12.379406	175.995000	198.602000	0.000000	1.170320 
	48.216667	-93.357471	12.435698	175.662000	198.247000	0.000000	1.170320 
	48.233333	-93.040080	12.491640	175.329000	197.891000	0.000000	1.170320 
	48.250000	-92.717306	12.548049	174.995000	197.540000	0.000000	1.170320 
	48.266667	-92.399330	12.603639	174.662000	197.183000	0.000000	1.170320 
	48.283333	-92.085685	12.662740	174.329000	196.828000	0.000000	1.170320 
	48.300000	-91.769113	12.724533	173.995000	196.475000	0.000000	1.170320 
	48.316667	-91.456053	12.786443	173.662000	196.121000	0.000000	1.170320 
	48.333333	-91.146152	12.847651	173.329000	195.763000	0.000000	1.170320 
	48.350000	-90.834262	12.908156	172.995000	195.411000	0.000000	1.170320 
	48.366667	-90.522255	12.967258	172.662000	195.055000	0.000000	1.170320 
	48.383333	-90.206737	13.024954	172.329000	194.701000	0.000000	1.170320 
	48.400000	-89.896602	13.081013	171.995000	194.348000	0.000000	1.170320 
	48.416667	-89.583424	13.135667	171.662000	193.993000	0.000000	1.170320 
	48.433333	-89.272822	13.189501	171.329000	193.638000	0.000000	1.170320 
	48.450000	-88.956367	13.243687	170.995000	193.284000	0.000000	1.170320 
	48.466667	-88.646818	13.296937	170.662000	192.929000	0.000000	1.170320 
	48.483333	-88.335396	13.353112	170.329000	192.577000	0.000000	1.170320 
	48.500000	-88.029123	13.409521	169.995000	192.220000	0.000000	1.170320 
	48.516667	-87.725074	13.465463	169.662000	191.865000	0.000000	1.170320 
	48.533333	-87.425706	13.520117	169.329000	191.509000	0.000000	1.170320 
	48.550000	-87.133360	13.573249	168.995000	191.156000	0.000000	1.170320 
	48.566667	-86.854941	13.624392	168.662000	190.803000	0.000000	1.170320 
	48.583333	-86.573831	13.674482	168.329000	190.451000	0.000000	1.170320 
	48.600000	-86.287688	13.723869	167.995000	190.098000	0.000000	1.170320 
	48.616667	-85.996746	13.773023	167.662000	189.739000	0.000000	1.170320 
	48.633333	-85.689888	13.822644	167.329000	189.382000	0.000000	1.170320 
	48.650000	-85.386424	13.872968	166.995000	189.025000	0.000000	1.170320 
	48.666667	-85.079567	13.923994	166.662000	188.671000	0.000000	1.170320 
	48.683333	-84.770017	13.975722	166.329000	188.317000	0.000000	1.170320 
	48.700000	-84.457659	14.028854	165.995000	187.963000	0.000000	1.170320 
	48.716667	-84.142492	14.083976	165.662000	187.610000	0.000000	1.170320 
	48.733333	-83.826506	14.140971	165.329000	187.256000	0.000000	1.170320 
	48.750000	-83.520584	14.199136	164.995000	186.899000	0.000000	1.170320 
	48.766667	-83.224376	14.258120	164.662000	186.545000	0.000000	1.170320 
	48.783333	-82.931094	14.316285	164.329000	186.191000	0.000000	1.170320 
	48.800000	-82.648696	14.374099	163.995000	185.838000	0.000000	1.170320 
	48.816667	-82.361617	14.431210	163.662000	185.481000	0.000000	1.170320 
	48.833333	-82.072548	14.488205	163.329000	185.129000	0.000000	1.170320 
	48.850000	-81.783713	14.544731	162.995000	184.775000	0.000000	1.170320 
	48.866667	-81.500144	14.605354	162.662000	184.420000	0.000000	1.170320 
	48.883333	-81.215991	14.676743	162.329000	184.065000	0.000000	1.170320 
	48.900000	-80.932422	14.746260	161.995000	183.708000	0.000000	1.170320 
	48.916667	-80.647450	14.814256	161.662000	183.354000	0.000000	1.170320 
	48.933333	-80.363881	14.878740	161.329000	183.001000	0.000000	1.170320 
	48.950000	-80.078440	14.941587	160.995000	182.649000	0.000000	1.170320 
	48.966667	-79.791361	15.003028	160.662000	182.295000	0.000000	1.170320 
	48.983333	-79.501122	15.063183	160.329000	181.942000	0.000000	1.170320 
	49.000000	-79.216734	15.122752	159.995000	181.587000	0.000000	1.170320 
	49.016667	-78.931527	15.181619	159.662000	181.234000	0.000000	1.170320 
	49.033333	-78.650416	15.239199	159.329000	180.880000	0.000000	1.170320 
	49.050000	-78.367082	15.295842	158.995000	180.525000	0.000000	1.170320 
	49.066667	-78.086673	15.352018	158.662000	180.174000	0.000000	1.170320 
	49.083333	-77.804860	15.407023	158.329000	179.819000	0.000000	1.170320 
	49.100000	-77.522462	15.460740	157.995000	179.463000	0.000000	1.170320 
	49.116667	-77.242405	15.513522	157.662000	179.114000	0.000000	1.170320 
	49.133333	-76.956847	15.565016	157.329000	178.759000	0.000000	1.170320 
	49.150000	-76.670002	15.614989	156.995000	178.399000	0.000000	1.170320 
	49.166667	-76.388072	15.663323	156.662000	178.045000	0.000000	1.170320 
	49.183333	-76.108014	15.710253	156.329000	177.688000	0.000000	1.170320 
	49.200000	-75.827957	15.756480	155.995000	177.334000	0.000000	1.170320 
	49.216667	-75.550708	15.802357	155.662000	176.979000	0.000000	1.170320 
	49.233333	-75.271587	15.848467	155.329000	176.626000	0.000000	1.170320 
	49.250000	-74.995976	15.894812	154.995000	176.272000	0.000000	1.170320 
	49.266667	-74.722122	15.943029	154.662000	175.916000	0.000000	1.170320 
	49.283333	-74.450373	15.995928	154.329000	175.561000	0.000000	1.170320 
	49.300000	-74.178508	16.047539	153.995000	175.207000	0.000000	1.170320 
	49.316667	-73.910622	16.098096	153.662000	174.848000	0.000000	1.170320 
	49.333333	-73.640863	16.147367	153.329000	174.498000	0.000000	1.170320 
	49.350000	-73.368647	16.194063	152.995000	174.142000	0.000000	1.170320 
	49.366667	-73.091867	16.239822	152.662000	173.790000	0.000000	1.170320 
	49.383333	-72.830768	16.284411	152.329000	173.434000	0.000000	1.170320 
	49.400000	-72.570723	16.328181	151.995000	173.083000	0.000000	1.170320 
	49.416667	-72.312668	16.371483	151.662000	172.728000	0.000000	1.170320 
	49.433333	-72.049229	16.414668	151.329000	172.375000	0.000000	1.170320 
	49.450000	-71.787779	16.458087	150.995000	172.023000	0.000000	1.170320 
	49.466667	-71.526447	16.502208	150.662000	171.667000	0.000000	1.170320 
	49.483333	-71.263827	16.546563	150.329000	171.310000	0.000000	1.170320 
	49.500000	-71.000037	16.590918	149.995000	170.958000	0.000000	1.170320 
	49.516667	-70.738588	16.634688	149.662000	170.609000	0.000000	1.170320 
	49.533333	-70.474213	16.677171	149.329000	170.255000	0.000000	1.170320 
	49.550000	-70.211008	16.718249	148.995000	169.898000	0.000000	1.170320 
	49.566667	-69.951314	16.757103	148.662000	169.544000	0.000000	1.170320 
	49.583333	-69.692322	16.794437	148.329000	169.188000	0.000000	1.170320 
	49.600000	-69.432277	16.830833	147.995000	168.834000	0.000000	1.170320 
	49.616667	-69.172818	16.866411	147.662000	168.480000	0.000000	1.170320 
	49.633333	-68.913475	16.901638	147.329000	168.131000	0.000000	1.170320 
	49.650000	-68.653430	16.936864	146.995000	167.774000	0.000000	1.170320 
	49.666667	-68.396896	16.972559	146.662000	167.419000	0.000000	1.170320 
	49.683333	-68.134393	17.007903	146.329000	167.065000	0.000000	1.170320 
	49.700000	-67.877976	17.043129	145.995000	166.707000	0.000000	1.170320 
	49.716667	-67.619803	17.078239	145.662000	166.348000	0.000000	1.170320 
	49.733333	-67.361046	17.112529	145.329000	165.993000	0.000000	1.170320 
	49.750000	-67.094564	17.145766	144.995000	165.640000	0.000000	1.170320 
	49.766667	-66.838030	17.178887	144.662000	165.285000	0.000000	1.170320 
	49.783333	-66.589688	17.211773	144.329000	164.931000	0.000000	1.170320 
	49.800000	-66.339123	17.244073	143.995000	164.577000	0.000000	1.170320 
	49.816667	-66.085749	17.276608	143.662000	164.223000	0.000000	1.170320 
	49.833333	-65.832726	17.310196	143.329000	163.868000	0.000000	1.170320 
	49.850000	-65.582277	17.344019	142.995000	163.514000	0.000000	1.170320 
	49.866667	-65.326913	17.380884	142.662000	163.162000	0.000000	1.170320 
	49.883333	-65.070847	17.417398	142.329000	162.806000	0.000000	1.170320 
	49.900000	-64.823442	17.453443	141.995000	162.453000	0.000000	1.170320 
	49.916667	-64.575685	17.486212	141.662000	162.096000	0.000000	1.170320 
	49.933333	-64.323715	17.515939	141.329000	161.745000	0.000000	1.170320 
	49.950000	-64.074437	17.545314	140.995000	161.390000	0.000000	1.170320 
	49.966667	-63.824223	17.574806	140.662000	161.038000	0.000000	1.170320 
	49.983333	-63.574594	17.604181	140.329000	160.683000	0.000000	1.170320 
	50.000000	-63.321220	17.632971	139.995000	160.331000	0.000000	1.170320 
	50.016667	-63.065739	17.662346	139.662000	159.976000	0.000000	1.170320 
	50.033333	-62.811663	17.692189	139.329000	159.620000	0.000000	1.170320 
	50.050000	-62.564140	17.721330	138.995000	159.267000	0.000000	1.170320 
	50.066667	-62.312638	17.756556	138.662000	158.913000	0.000000	1.170320 
	50.083333	-62.066871	17.790496	138.329000	158.559000	0.000000	1.170320 
	50.100000	-61.819466	17.823499	137.995000	158.203000	0.000000	1.170320 
	50.116667	-61.569485	17.855799	137.662000	157.850000	0.000000	1.170320 
	50.133333	-61.321027	17.886345	137.329000	157.493000	0.000000	1.170320 
	50.150000	-61.012999	17.916071	136.995000	157.144000	0.000000	1.170320 
	50.166667	-60.672436	17.945329	136.662000	156.787000	0.000000	1.170320 
	50.183333	-60.464470	17.974119	136.329000	156.432000	0.000000	1.170320 
	50.200000	-60.267037	18.002440	135.995000	156.077000	0.000000	1.170320 
	50.216667	-60.052751	18.031230	135.662000	155.724000	0.000000	1.170320 
	50.233333	-59.823369	18.059903	135.329000	155.366000	0.000000	1.170320 
	50.250000	-59.587900	18.090917	134.995000	155.008000	0.000000	1.170320 
	50.266667	-59.353837	18.123803	134.662000	154.652000	0.000000	1.170320 
	50.283333	-59.116379	18.155869	134.329000	154.297000	0.000000	1.170320 
	50.300000	-58.882315	18.187468	133.995000	153.944000	0.000000	1.170320 
	50.316667	-58.643570	18.217779	133.662000	153.592000	0.000000	1.170320 
	50.333333	-58.405527	18.245399	133.329000	153.238000	0.000000	1.170320 
	50.350000	-58.163856	18.271731	132.995000	152.885000	0.000000	1.170320 
	50.366667	-57.923355	18.297010	132.662000	152.532000	0.000000	1.170320 
	50.383333	-57.683439	18.321821	132.329000	152.180000	0.000000	1.170320 
	50.400000	-57.446333	18.346748	131.995000	151.826000	0.000000	1.170320 
	50.416667	-57.207705	18.371442	131.662000	151.472000	0.000000	1.170320 
	50.433333	-56.973992	18.398477	131.329000	151.119000	0.000000	1.170320 
	50.450000	-56.738992	18.429841	130.995000	150.767000	0.000000	1.170320 
	50.466667	-56.508673	18.465770	130.662000	150.411000	0.000000	1.170320 
	50.483333	-56.274492	18.498890	130.329000	150.055000	0.000000	1.170320 
	50.500000	-56.044524	18.532244	129.995000	149.703000	0.000000	1.170320 
	50.516667	-55.813854	18.561853	129.662000	149.349000	0.000000	1.170320 
	50.533333	-55.584354	18.587249	129.329000	148.993000	0.000000	1.170320 
	50.550000	-55.348301	18.610421	128.995000	148.641000	0.000000	1.170320 
	50.566667	-55.113301	18.630668	128.662000	148.286000	0.000000	1.170320 
	50.583333	-54.885088	18.651149	128.329000	147.933000	0.000000	1.170320 
